"date","content","sentiment"
"2024-10-02","Tuhan tu selalu baik sama aku.
Disaat lagi sedih karna ga ada yg mau tukeran shift sama aku, eh tiba2 ada notif promo ultah bmri.
Haha, langsung ceriaaa

Dan pas jam pulang, aku pamit, ""pulang dulu yaaa. Mau jajan murah. BYE!""

""ih mauu""
""aaa pengiin""
""ikuuut""
""enaknyaa""

Pret.",0
"2024-10-02","Hari ini, si anak rantau yg lagi pms dan doyan makan ini, terfasilitasi dengan adanya promo bmri wkwk ",0
"2024-10-02","Orang bmri beneran tidak akan menyebut dirinya “manager”…… pun “manager” biasanya kalopun udah punya anak, anaknya masih pada TK ",0
"2024-10-02","Ada 1 sih yang technically  di Indonesia, depends on how you look at it.

TsingShan Group menguasai 65% dari produksi stainless steel global dengan mengandalkan pabriknya di Morowali. Omzet 2023 di angka 55 Milyar dollar!,  bigger then  (Astra, BBRI, TLKM, BMRI) digabung ",0
"2024-10-02","Manfaatkan Fasilitas DHE, PTBA Kerjasama Dengan BMRI hingga BBRI",0
"2024-10-02","@BIAAA1813
 Hai Sahabat @HYUNBIA2118, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk",0
"2024-10-02","@0xbb01
 Halo Sahabat 
@0xbb01
, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk diperjualbelikan ya.",0
"2024-10-02","Hut BMRI tahun lalu dapet fs tokped mascara rose all day + set brush aeris dan voc grab food 100k

Tahun ini mencoba lagi",1
"2024-10-02","@raniseptyy
 Halo Sahabat 
@raniseptyy
, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk",0
"2024-10-02","“maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk diperjualbelikan ya”

JADI STOP PERCAYA WTB WTS DAN WT WT LAINNYAA!!! hati-hati warga jangan sampe kena tipu ",0
"2024-10-02","@hyunsuklym
 Halo Sahabat 
@lalalym
, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk diperjualbelikan",0
"2024-10-02","@hydromycutie
 Halo Sahabat @cechenlenzw, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk",0
"2024-10-02","@gyubitterie
 Hai Sahabat 
@gyubitterie
, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk",0
"2024-10-02","wkwkwkkw iyah bakal udah diburu sm karyawan bmri nya ",0
"2024-10-02","Diskon 26% s/d 260rb minbel 260rb
 2 Okt
 10:00 sampai habis

Kode: BMRI-26

 Khusus Kartu Kredit Mandiri

Rekomendasi

Huawei Band 9
https://s.blibli.com/GNtk/m6e4a9wr
Xiaomi Smartband 9
https://s.blibli.com/GNtk/llnubiat",0
"2024-10-02","@stkhkyu_
 Halo Sahabat 
@stkhkyu_
, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk diperjualbelikan",0
"2024-10-02","Ehh 2 okt yah ini
HBD yah BMRI",0
"2024-10-02","@bankmandiri
 dah jam 8 kok cabang BMRI ruko Bintaro blm buka, padahal bank lain kanan kiri dah buka semua",0
"2024-10-03","Bmri ultah ngundang treasure, manifesting tlkm ultah ngundang exo :)))))",0
"2024-10-03","23 tahun, 150 lot BRPT, 20 lot BMRI, 85ribu saldo rekening. 50ribu cash di dompet ",0
"2024-10-03","Njir kalo dapat bmri 6300 All in enak itu ",0
"2024-10-03","Direktur Utama Bank Mandiri Borong 150 Ribu Saham BMRI Senilai Rp1 Miliar http://dlvr.it/TDxHdj",0
"2024-10-03","Kinerja Bank Sesuai Ekspektasi, JP Morgan Jagokan BBCA dan BMRI",0
"2024-10-03","Dirut Bank Mandiri (BMRI) Borong Saham Rp1 Miliar",0
"2024-10-03","@ilysmbydl
 Hai Sahabat 
@ilysmbydl
, mohon maaf atas ketidaknyamanannya. Kami informasikan apabila yg dimaksud adalah tiket Mandiri Karnaval maka hanya untuk internal Bank Mandiri sebagai apresiasi kepada pegawai dalam rangka HUT BMRI dan tidak diperkenankan untuk diperjualbelikan",0
"2024-10-04","View IHSG Saham Panin & Prospek Saham Bank Big Cap Q4 2024

#ctasaham
#saham
#ihsg
#idx
#Bank
#BMRI
#BBCA
#BBRI
#BBTN
#BBNI
#PNBN
#PNLF
#pilpres
#thefed
#BI
#windowdressing
#astrocyclectasaham
#supermoon
#retrogrades
#tradingsaham
#tradersaham
#investorsaham
#bloombergtechnnoz",1
"2024-10-04","View IHSG Saham BMRI Program & Kandidat Kabinet Presiden Terpilih.

#ctasaham
#saham
#ihsg
#idx
#Bank
#BMRI
#BBCA
#BBRI
#nonfarmpayroll
#perang
#iran
#israel
#investorasing
#kabinet
#Prabowo
#tradingsaham
#tradersaham
#vvipctasaham
#workshopctasaham
#kumparan
#InvestorDaily",1
"2024-10-04","happy late birthday bmri, akupun pernah di rayakan sama keluarga bmri ultan nya hiks ",0
"2024-10-04","IH BENERAN WJRJAJNDIAKA TENGS BMRI",0
"2024-10-04","85 Persen dari Target, BMRI Sukses Kucurkan KUR Rp32,2 Triliun per September 2024: Emiten perbankan plat merah, PT Bank Mandiri (Persero) Tbk. (BMRI), telah menyalurkan Kredit Usaha Rakyat (KUR) sebesar Rp32,2 triliun hingga September 2024,… http://dlvr.it/TDzmks #TrenAsia",0
"2024-10-04","Shm! Kalau saham untuk jangka panjang, apakah pilihan 5 berikut sudah cocok (BBRI, BBCA, BMRI, PTBA, ASII), Apa ada yg perlu dikurangi?",0
"2024-10-04","Bank Mandiri (BMRI) Kucurkan KUR Rp32,2 Triliun per September 2024",0
"2024-10-04","gila ya gw yg internal bmri aja blm pernah liat deck ini....",0
"2024-10-04","Bank Mandiri (BMRI) Salurkan KUR Rp32,2 Triliun, Mayoritas Sektor Produksi",0
"2024-10-04","PT Bank Mandiri (Persero) Tbk (BMRI) mencatat realisasi penyaluran Kredit Usaha Rakyat (KUR) telah mencapai Rp 32,20 triliun. #bisnisupdate #update #bisnis #text",0
"2024-10-04","IHSG Berpeluang Rebound Hari Ini, Cek Rekomendasi Saham BMRI, PGAS, INTP & SMIL",1
"2024-10-04","Stock Picks
4 Oktober 2024

BMRI 
Spec Buy dengan support 6925, 
cut loss jika break di bawah 6800.
Jika tidak break di bawah 6925, 
potensi naik ke  7175-7300 short term.

Disclaimer: http://bit.ly/cgsiid-disclaimer…

#CGSID #StockPicks #AkuInvestorSaham #Gencarkan #BIK2024",1
"2024-10-05","Gila ga kaleng2 emang #BMRI",0
"2024-10-05","Love treasure sebesar aser bmri dah pokoknya mah ",0
"2024-10-05","tapi asli deh hut bmri tahun ini jor joran banget (sejalan dengan laba mereka tahun ini)",0
"2024-10-05","pdhl u bisa konseran gitu jg w menyumbang biaya admin bank tiap bulan loh bmri:"") 
napa g u jual tiketnya ",0
"2024-10-05","MLM MINGGU KU SIBUK NGEREPOSTIN FANCAM TREJO BMRI",0
"2024-10-05","edun lah ultah bmri keren banget ",0
"2024-10-05","BBRI ganti BRIS, BBCA ganti ARMH, BMRI ganti TSMC, PTBA ganti ADES, ASIIganti ICBP",0
"2024-10-05","Pinjam 200jt tenor 10tahun dari bank mandiri buat beli saham bmri , asumsi aja capital gain 10 taun itu 150% , dengan dividen 3% per tahun.

Cuan",1
"2024-10-06","Emas, saham bbca dan saham bmri ",0
"2024-10-06","Contoh saham bluechip
1. Bank : BBCA, BBRI, BMRI, BBNI
2. MYOR
3. AMRT

Apalagi? Tambahin di reply coba",0
"2024-10-06","Pantesan BBRI ga naik2  skrng BMRI jg ikut turun",1
"2024-10-07","Asing outflow dari IHSG akibat beralih ke pasar modal China…waktunya kumpulin barang 

#ASII #ANTM #MDKA #UNTR #SMGR #BBRI #BBCA #BMRI #ADRO #BREN #IHSG #infosaham #sahampemula #ciptadana #bluechip #pasarmodal",-1
"2024-10-07","Impak Stimulus China: Bank Jumbo BBCA, BBRI & BMRI Masih Tertekan Net Sell Asing",-1
"2024-10-07","Koin BBRI BBCA BMRI BBNI",0
"2024-10-07","Ada Fenomena Makan Tabungan, Bank Mandiri (BMRI) Ungkap Dampaknya ke Bisnis Bank",0
"2024-10-07","Berdasarkan laporan keuangan bulanan sd Agustus 2024:

$BBRI laba Rp36,21T, naik 3,96% yoy
vs Rp34,83T (Agt 2023)

$BBCA laba Rp35,99T, naik 13,5% yoy
vs Rp31,71T (Agt 2023)

$BMRI laba Rp33,56T, naik 6,5% yoy
vs Rp31,51T (Agt 2023)

$BBNI laba Rp14,22T, naik 4,3% yoy
vs Rp13,64T",1
"2024-10-08","Saham BBRI dan BMRI Terbang Dorong IHSG Menguat 0,71%",0
"2024-10-08","PT Bank Mandiri (Persero) Tbk (BMRI) terus menunjukkan komitmennya dalam membantu anak muda RI menjadi pelaku wirausaha (businessman).",0
"2024-10-08","lah udah naek 200an perak ini. bbri bbca bmri bbni dah naek segituan.",0
"2024-10-08","GOKILLL!!!!

KAPAN TERAKHIR KALI NGELIHAT BMRI +4% GESSS???",0
"2024-10-08","Saham BMRI Rebound, IHSG Menguat 0,37% ke 7.532",1
"2024-10-08","$BBRI $BBNI $BBCA $BMRI finance rebound?

tapi si $BBRI yang paling ramai diperjual-belikan hari ini.
Nilai transaksi BRI udah 1,2 Triliun rupiah.

Apakah mulai menarik minat JP Morgan?",1
"2024-10-08","Trading Idea 8 Okt 24:

 BRIS, MEDC, ADRO, ELSA, PSAB, dan SSIA

IHSG ditutup naik 0.11% kemarin, disertai dengan net sell asing ~ 836 Miliar. Saham yang paling banyak dijual asing adalah BBCA, BBRI, BMRI, BREN, dan GOTO.

 Support IHSG: 7400-7440
 Resist IHSG: 7520-7560",1
"2024-10-09","Trade Expo Indonesia 2024, Bank Mandiri (BMRI) Dorong Wirausaha Naik Kelas",1
"2024-10-09","simak ulasannya di sini: https://mikirduit.com/3-strategi-investasi-saham-setelah-china-tunda-stimulus-tambahan/…

$BBRI $BBNI $BBCA $BMRI $BREN",0
"2024-10-09","Pasar saham Indonesia, terutama saham big bank (BBCA, BBRI, BBNI, dan BMRI) kompak naik setelah pemerintah China mengumumkan penundaan stimulus tambahan pada 8 oktober 2024.",1
"2024-10-09","IHSG Menguat Terbatas, BMRI dan TOBA Bakal Kasih Cuan https://investor.id/market/376033/ihsg-menguat-terbatas-bmri-dan-toba-bakal-kasih-cuan?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",1
"2024-10-09","Stock Picks
9 Oktober 2024

BMRI 
Spec Buy dengan support 6925, 
cut loss jika break di bawah 6775.
Jika tidak break di bawah 6925, 
potensi naik ke 7225-7375 short term.

Disclaimer: http://bit.ly/cgsiid-disclaimer… 

#CGSID #StockPicks #AkuInvestorSaham #Gencarkan #BIK2024",1
"2024-10-09","IHSG Kembali Bertenaga, Asing Serbu Saham BMRI BBNI TLKM",0
"2024-10-10","Bmri lagi nunggu turun",-1
"2024-10-10","BBCA enak buat invest, karna so far bagus terus sih.
BBRI enak juga buat invest, tapi lebih suka buat swing, atau ke BMRI enak juga itu, dividen mayan uga.
Menurutku enak-enak aja sih wkw",1
"2024-10-10","Trading Idea 10 Okt 2024: 

 BRMS, PNLF, BREN, RAJA, ERAA & SMGR

IHSG ditutup turun 0.74% kemarin, dan disertai dengan net sell asing ~560 Miliar. Saham yang paling banyak dijual asing adalah BBRI, BMRI, ASII, 
BRIS & UNTR

Support IHSG: 7400-7450
Resist IHSG: 7550-7600",-1
"2024-10-10","Dividen bisa menjadi ongkos tunggu ketika harga saham ga mau naik.

Dalam 3 tahun terakhir, 4 saham big bank konsisten membagikan dividen.

Diharga sekarang kira2 potensi dividen yield untuk tahun 2025
- BBCA = 2,5%
- ⁠BMRI = 5,25%
- ⁠BBNI = 5,5%
- ⁠BBRI = 6,4%",1
"2024-10-11","Pak Prabowo mention hilangin pajak properti selama 2 tahun, ditambah 2 mggu lalu berita suku bunga turun oleh BI.

bank2 KPR: NISP, BBTN, BTPS, BTPN, BNGA
BBCA, BBRI nunggu retracement
BMRI udah pricey
BANK (aladin) menarik krn pendapatan konsisten naik walopun net profit merah",1
"2024-10-11","Mandiri Looping for Life, Cara Bank Mandiri (BMRI) Jaga Lingkungan Lewat Daur Ulang Pakaian",1
"2024-10-11","Bank Mandiri (BMRI) Terapkan Strategi Efisiensi Energi Berkelanjutan https://investor.id/finance/376324/bank-mandiri-bmri-terapkan-strategi-efisiensi-energi-berkelanjutan?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",0
"2024-10-11","Dari posisi di atas, sebagai warga negara Indonesia kita patut berbangga karena urutan kita sudah di no 6 dan bahkan di atas Singapura

Ini baru BBCA, belum raksasa BUMN seperti BBRI dan BMRI

Kalau Pertamina IPO, bahkan market capsnya bisa di atas BBCA",1
"2024-10-11","Kalau ditanya apa perusahaan terbuka yang terbesar di IDX, jawabannya tidak jauh2 dari BBCA, BBRI, atau BMRI

Per Sept 2024, perusahaan Tbk terbesar berdasarkan kapitalisasi pasar adalah BBCA ~ Rp 1.260 T

Pertanyaannya, dibandingkan negara Asia lainnya, ada di urutan berapa?",1
"2024-10-12","Shm! inilah alasan BMRI >>> BBNI >>>>>>>> BBRI",0
"2024-10-12","BMRI ini bank yg menarik",0
"2024-10-12","Bakool Dr.Adil Raja ENT ma sar dard bhi hota aj pta lga...ya pabandi pehlay lagi ho is time sary keh raha hotay..
Koi bmri reh to ni gai jo khna ko na ho",0
"2024-10-12","Jaman dolo itu samar2. Saling kanibal tp semenjak erick thohir menjabat udah diarahkan target marketnya lbh jelas. Bmri ke corporate, Bbri ke umkm ultra mikro, Bbni ke oversees, Bbtn ke perumahan kpr, Bris ke banking syariah",1
"2024-10-12","Mari kita usahakan porto BBCA BBRI BBNI BMRI ANTM itu",0
"2024-10-12","Bmri ksa ae jail ma sari facilityan avlable ha,24 ghnty mulkaqatain aur mulk k khlif sazish krna ki planing mojud ha to bnd bmr ni hota,abi srf 15 din k liye sirf mulqaton pa pabndi lagai ha to koi aisi bmri rahi ni jo PTI k social media walon na khan ko na lgai ho.bhadri my foot",0
"2024-10-12","Aksi Jual Asing Masih Agresif, Saham BBRI, BMRI Cs Banyak Dilego",0
"2024-10-13","ke BMRI juga mantap, yang penting jan crypto

karena ada kata CRY disana",0
"2024-10-13","Saham perbankan bbca, bbri, bmri, bbni bagus untuk jangka panjang kak, tapi paling bagus buat jangka panjang bbca menurutku",1
"2024-10-13","Hold BMRI emg plg mantepp, stabil bisnisnya",0
"2024-10-13","Yep, ini tuh basic knowledge yang penting bgt, tar disaat bbni bmri terbang, bisa aja bbri jadi satu satunya big bank yang malah collapse",0
"2024-10-13","Aksi Jual Investor Asing Masih Berlangsung, Ke Mana Arah Saham BBRI, BBCA, dan BMRI? http://insight.kontan.co.id/news/aksi-jual-investor-asing-masih-berlangsung-ke-mana-arah-saham-bbri-bbca-dan-bmri… #RekomendasiSaham",1
"2024-10-13","Kantor Pusat Bank Mandiri (BMRI) Jadi Gedung dengan Manajemen Energi Terbaik",0
"2024-10-13","akhir” ini 3 bulan lalu lebih tepatnya, gw discuss sama temen kenapa bmri makin gacor tapi pelayanannya belum sebagus bca, sedangkan payroll dan kas perusahaan pake bmri",1
"2024-10-14","Apakah outflow akan berakhir minggu ini? 

#MDKA #TINS #UNVR #ANTM #AKRA #BBRI #BBCA #BMRI #ADRO #UNTR #infosaham #sahampemula #IHSG #pasarmodal",0
"2024-10-14","Trading Idea 14 Okt 2024:

 BBRI, BRMS, PSAB, INCO, ADMR, dan HMSP

IHSG ditutup naik 0.54% Jumat lalu, dan masih disertai dengan net sell asing ~112 
Miliar. Saham yang paling banyak dijual asing adalah BBCA, ASII, BMRI, BBRI dan 
CTRA.",1
"2024-10-15","Motion trade gmna sih ga bsa dibuka, untung dah tarik pas cuan bmri  beralih btc dlu dah ",1
"2024-10-15","Mandiri profitnya udah mau ngejar bri tetapi pekerjanya setengahnya. Wah ini ada apa. Apakah bmri emang sangat efisien?",1
"2024-10-15","Bank Mandiri (BMRI) Tingkatkan Pembangunan Sosial Lewat Program Mandiri Sahabat Desa",0
"2024-10-15","Menkeu Sri Mulyani kembali diminta Presiden terpilih 2024-2029 tuk melanjutkan tugas mulia, pasar merespon positif terbukti $BMRI gaspol  on Oct 15, 2024.


@ajaib_investasi",1
"2024-10-15","Posisi berikutnya adalah Menteri BUMN

Posisi ini sudah demikian penting karena penghasil laba terbesar di IDX adalah BBRI

Laba BMRI dan TLKM juga tidak selisih jauh dari BBRI

Belum lagi yang non Tbk seperti PLN, Pertamina, Inalum beserta anak perusahaannya",0
"2024-10-15","Menyala BMRI",0
"2024-10-15","Baru mulai invest 4 bulan, masi tahan semua = bbri, goto, bmri, asii, bbni. Untungnya hijau semua. Rencana jual kalu asii sentuh 7000, goto aku beli sebagai meme saja. Yang lain aku mau hold sampe mati. Jual yah kalo lapkeu nya jelek berturut turut.",1
"2024-10-15","Bmri rugi mulu gw jual juga nih lama lama",-1
"2024-10-15","Trading Idea 15 Okt 2024: 

 BBRI, CMRY, ADRO, AKRA, ELSA, dan ISAT

IHSG ditutup naik 0.52% kemarin, tapi masih disertai dengan net sell asing ~248 Miliar. Saham yang paling banyak dijual asing adalah BBRI, ASII, SMGR, BMRI dan BRIS.",1
"2024-10-15","GM
Saham apa penghias portomu kawan?
BBRI BBCA BBNI BMRI ASII TLKM
GOTO BUKA ANTM BRIS FREN BREN",0
"2024-10-16","bmri :p",0
"2024-10-16"," CuanTalks Ajaib Sekuritas Episode Baru! 

Kali ini kita kupas tuntas strategi BMRI dalam membangun ekosistem perbankan yang terintegrasi 

Penasaran gimana BMRI menyusun langkah-langkah inovatif di era digital? Yuk, langsung dengerin episode terbaru CuanTalks bersama",1
"2024-10-16","MD Entertaintment (FILM) Tarik Utang Rp 794 M dari BMRI Buat Caplok Saham NETV",0
"2024-10-16","wanita BMRI",0
"2024-10-16","Trading Idea 16 Okt 2024: 

 ASII, TINS, LABA, BREN, PNLF, dan BIRD

IHSG ditutup naik 0.89% kemarin, dan akhirnya disertai dengan net buy asing 
~290 Miliar. Saham yang paling banyak dibeli asing adalah BBCA, ASII, TPIA, 
BBNI dan BMRI",1
"2024-10-16","Pasar Menanti Hasil RDG BI, Cuan Saham BMRI hingga ERAA Layak Dipantau https://investor.id/market/376776/pasar-menanti-hasil-rdg-bi-cuan-saham-bmri-hingga-eraa-layak-dipantau?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",1
"2024-10-16","Ada Potensi Cuan Saham BBNI, BMRI, hingga SIDO, Cek Target Harganya",1
"2024-10-16","Stock Picks
16 Oktober 2024

BMRI 
Spec Buy dengan support 6925, 
cut loss jika break di bawah 6800.
Jika tidak break di bawah 6925, 
potensi naik ke 7175-7300 short term.

Disclaimer: http://bit.ly/cgsiid-disclaimer… 

#CGSID #StockPicks #AkuInvestorSaham #Gencarkan #BIK2024",1
"2024-10-17","IHSG Naik 1,13% ke 7.735 Hari Ini (17/10), INTP, SMGR, BMRI Top Gainers LQ45 http://investasi.kontan.co.id/news/ihsg-naik-113-ke-7735-hari-ini-1710-intp-smgr-bmri-top-gainers-lq45… #IHSG",1
"2024-10-17","Kemarin lupa beli BMRI. Omaighaaat",0
"2024-10-17","BMRI yaaaa
brri elek wkwkwkk aku minus",0
"2024-10-17","Perluas Akses Layanan Keuangan, Bank Mandiri (BMRI) Manfaatkan Digitalisasi",0
"2024-10-18","18 Saham Pilihan + View IHSG, 8 Sektoral & Dollar Rupiah, antisipasi Pelantikan Prabowo (Selamat Ulang Tahun ke 73 Pak Prabowo 17 Okt) - Gibran. 

#ctasaham
#saham
#IDX 
#IHSG
#Rupiah
#BBCA
#BBRI
#BMRI
#BREN
#BSDE
#ASII
#ADRO
#ANTM
#PGAS
#TLKM
#Prabowo
#tradingsaham
#tradersaham",1
"2024-10-18","Bukan ini doang kan? 
Saham BBCA BMRI
RDO, SBN ORI",0
"2024-10-18","Trading Idea 18 Okt 2024: 

 ISAT, BREN, PTRO, PGEO, BFIN, dan MEDC

IHSG ditutup naik 1.13% kemarin, dan akhirnya disertai dengan net buy asing ~1.2 Tr. Saham yang paling banyak dibeli asing adalah BBCA, BMRI, BRMS, TLKM, dan SMGR.",1
"2024-10-18","IHSG Lanjut Menguat,Cuan Saham BMRI hingga UNTR Layak Dibidik Pemodal https://investor.id/market/377082/ihsg-lanjut-menguatcuan-saham-bmri-hingga-untr-layak-dibidik-pemodal?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham",1
"2024-10-18","Stock Picks
18 Oktober 2024

BMRI 
Spec Buy dengan support 7075, 
cut loss jika break di bawah 6925. 
Jika tidak break di bawah 7075, 
potensi naik ke 7375-7525 short term.

Disclaimer: http://bit.ly/cgsiid-disclaimer… 

#CGSID #StockPicks #AkuInvestorSaham #Gencarkan #BIK2024",1
"2024-10-19","Putri tj dan 4ll0b4nk, selamat yhh dapet byk kritik dr carat dan wonwoorideul wkwk. Coba klo lu contoh bmri nih lgsg kasih hint kedua BA nya kaga ada pake nunggu gong gongan segala",1
"2024-10-19","Pls bmri selamatkan mrk",0
"2024-10-19","Harga Saham BBRI, BMRI, BBCA, dan BBNI Menguat Jelang Pelantikan Prabowo-Gibran",0
"2024-10-20","2jt beliin BBCA/BMRI aja",0
"2024-10-20","Sebaiknya BMRI saja. Klo PANI, belum tentu akan naik seperti ini terus.",1
"2024-10-20","Shm! Kalau untuk jangka menengah taro saham di pani dan bmri oke kan ya? Aku masih pemula",0
"2024-10-21","BBCA
BMRI
BNI
BBRI",0
"2024-10-22","BMRI Spec Buy dengan area beli di 7200, cutloss jika break di bawah 7100. Jika tidak break di bawah 7100, potensi naik ke 7275-7350 short term.",1
"2024-10-22","Trading Idea 22 Okt 2024: 

 AKRA, ELSA, BUMI, BMRI, PGEO, dan SCMA

IHSG ditutup naik 0.16% kemarin dan disertai dengan net buy asing ~ 286 miliar. Saham yang paling banyak dibeli asing adalah ANTM, BBNI, ASII, TLKM, dan GOTO.",1
"2024-10-22","IHSG Menguat di Awal Pekan, Asing Borong BMRI, BBNI Hingga GOTO",0
"2024-10-23","Rekomendaai saham bagus: Buy ERAA, ADMR, ADRO, ICBP, BBCA, BBNI, BMRI, ASSA, MEJA.",1
"2024-10-23","Rekomendasi saya sih kalau jangka panjang ambil big 4 bank. Bbri bca bmri bbni.. tapi lebih penting belajar dulu saham itu apa. Risk dan rewardnya supaya kita gak nyesel..  oh ya ini aku ada ebook yang mungkin bisa bermanfaat https://lynk.id/yohanesind/brbZR2q…",0
"2024-10-23","Tedi Bharata, Komisaris PT Bank Mandiri (Persero) Tbk (BMRI), menjual 46.900 saham BMRI miliknya dengan harga rata-rata Rp6.462,53 per saham pada 25 Juli 2024.

Setelah transaksi tersebut, Tedi Bharata memiliki 300 saham BMRI.

#BEI #IDX #Saham",1
"2024-10-23","aku bukan cs bmri, tapi asli nasabah decease itu emang RIBET BANGET perberkasannya apalagi kalo saldonya gede.",0
